,BRCA_mean,LUAD_mean,Difference,p_value,neg_log10_p
gene_9852,5.142163315458067,5.037709170006809,0.10445414545125775,0.32241025614566066,0.4915911513687475
gene_9853,7.658896125550466,7.494515912461348,0.16438021308911832,0.06133246256152683,1.2123095975917852
gene_9854,6.115594312481366,5.110757116225815,1.0048371962555507,1.4353918014082918e-21,20.843029538675882
gene_9855,1.793005742279923,1.9197909144985892,-0.12678517221866614,0.1198392119975729,0.9214010553374572
gene_9856,5.209720253207833,5.532995276235532,-0.3232750230276986,0.11053167297209522,0.9565132565851501
gene_9857,7.026877556036601,6.746745064523972,0.28013249151262887,4.5312299290375776e-05,4.343783899776525
gene_9858,6.236742219172633,6.060596077467588,0.17614614170504517,0.03338693889970841,1.476423397654452
gene_9859,0.4585546508568,0.25704486117084396,0.201509789685956,0.0003972438377181466,3.4009428311017347
gene_9860,4.783821739446734,4.261712209305461,0.5221095301412726,9.47923709439569e-05,4.023226614036052
gene_9861,8.4797918988364,8.368577553596383,0.1112143452400165,0.0746630438205178,1.1268943089783066
gene_9862,5.454840959128799,5.385087355470426,0.06975360365837346,0.5592496607511798,0.2523942706804794
gene_9863,8.8227472348101,8.820591709275675,0.0021555255344249957,0.9768195854314288,0.010185641283154814
gene_9864,3.66807351940226,3.696299592407234,-0.02822607300497415,0.7223784662282107,0.14123520862153108
gene_9865,0.010566304987113332,0.013096942886319149,-0.0025306378992058162,0.7556117853553044,0.12170127696134708
gene_9866,6.229328752205553,4.72095496406261,1.5083737881429427,2.8047156746213475e-15,14.552111158365639
gene_9867,0.007515257042433333,0.041427106365517725,-0.03391184932308439,0.10284225028486248,0.9878284291547464
gene_9868,2.43321960297567,4.727416513569553,-2.294196910593883,9.835970465419681e-29,28.00718278399234
gene_9869,1.6249527496819867,2.1125305992870143,-0.4875778496050276,3.755783096682894e-09,8.42529949697935
gene_9870,1.3411496259233067,1.6540815797360353,-0.31293195381272865,0.0001977066060271576,3.703978819238626
gene_9871,8.4303532715514,8.702377995710924,-0.2720247241595235,8.085093360225717e-06,5.092314960841469
gene_9872,0.7386999206871934,0.7430571928277944,-0.004357272140600998,0.9496513263617116,0.022435820850773655
gene_9873,5.648903297972833,5.3447616683631205,0.30414162960971236,0.0005790857359053077,3.2372571325176867
gene_9874,4.6952955065177004,4.548725210438156,0.14657029607954453,0.14886988055321795,0.8271931600899651
gene_9875,7.957337089059165,8.810088979182483,-0.8527518901233178,2.6684950173029967e-11,10.573733603787819
gene_9876,5.390922252303731,5.866472174270376,-0.47554992196664525,0.018228509625569787,1.7392488380839453
gene_9877,7.6595170859617,7.715135850057518,-0.055618764095817674,0.4376592820553399,0.35886385640552204
gene_9878,5.970467380996434,6.4273018095981564,-0.45683442860172274,2.683198023881398e-05,4.571347274586573
gene_9879,0.09054991900469,0.12891262666382267,-0.03836270765913266,0.21455754237300168,0.6684562140448475
gene_9880,1.7722206927542068,1.0236626085943474,0.7485580841598594,1.140789236681853e-05,4.942794585030542
gene_9881,0.6831570958211367,1.1864391775728864,-0.5032820817517497,1.6559657283900885e-07,6.78094865554938
gene_9882,4.604548088964267,5.382191413363546,-0.7776433243992784,6.595075954480735e-09,8.180780198385712
gene_9883,2.26521287521928,2.7276955440774544,-0.46248266885817424,5.330998544457772e-05,4.273191436052047
gene_9884,0.23460893417449,0.21029524865889362,0.024313685515596373,0.6544285915012016,0.18413773491749505
gene_9885,0.66888239127279,0.6680228964715602,0.0008594948012298209,0.9915385626949185,0.003690390646843011
gene_9886,3.371750531979107,2.5638019016076385,0.8079486303714685,2.0122790137853048e-06,5.69631180207227
gene_9887,0.010667755238489998,0.008494873745432624,0.002172881493057374,0.7991366020799335,0.09737897730831623
gene_9888,5.0338365977355,5.326124143453121,-0.2922875457176204,0.0035596567849258145,2.448591873824444
gene_9889,0.07813292516380001,0.1664485473364255,-0.0883156221726255,0.0009982845820035863,3.0007456362919602
gene_9890,0.6591159678746966,0.729779795712993,-0.07066382783829639,0.25805468175516505,0.588288257338112
gene_9891,6.710574663068701,6.4608696625671636,0.2497050005015371,0.00042558702086001847,3.3710116252027293
gene_9892,0.9122526855820468,1.7958023595562338,-0.883549673974187,5.297255337232501e-14,13.27594909278491
gene_9893,3.8023624202937003,3.585340441905532,0.21702197838816817,0.028594230493838527,1.5437215863625071
gene_9894,3.7763255238074733,3.355205611912645,0.4211199118948281,0.038754296491081384,1.4116801424755905
gene_9895,2.7672768932527863,2.976430819997766,-0.20915392674497957,0.24205581623040576,0.6160844774667064
gene_9896,1.0961438497512033,0.13377852219550354,0.9623653275556997,4.509450180394102e-08,7.3458764067201034
gene_9897,6.3698633586713,5.717891236744326,0.6519721219269741,8.105093727612909e-13,12.09124195858848
gene_9898,6.2809003380247335,6.7467269661177305,-0.465826628092997,1.3898970308900104e-06,5.857017372819798
gene_9899,0.9520051973962067,1.4376874896658083,-0.4856822922696016,4.387119541442007e-05,4.357820531658127
gene_9900,1.865893149850297,4.789101026921864,-2.923207877071567,3.2874826219184516e-42,41.48313653423599
gene_9901,0.2336230190304433,0.24173016139049647,-0.008107142360053166,0.8510132813917091,0.07006366201867721
gene_9902,0.10897717451311666,0.0426787005238227,0.06629847398929395,0.04658951584982335,1.33171180264134
gene_9903,0.5433306444344533,0.23920178926056737,0.304128855173886,1.1101996301992147e-08,7.954598921665
gene_9904,2.0852055817985167,2.4023585295718655,-0.3171529477733488,0.04819937125707333,1.316958626934689
gene_9905,0.001681559509016667,0.21288460820612767,-0.211203048697111,5.466760721751867e-15,14.26226993461347
gene_9906,0.26267234647705,1.4716481543168014,-1.2089758078397514,2.4818433299496813e-27,26.605225637456904
gene_9907,4.856513137814191,5.89524736108149,-1.0387342232672996,7.828888008710515e-11,10.106299919420524
gene_9908,7.147432794102866,7.046886792782553,0.10054600132031322,0.17497026888269754,0.7570357407830657
gene_9909,5.0161152124496,5.071589837213617,-0.05547462476401677,0.33358583361648686,0.47679240081854046
gene_9910,0.2152763233295433,0.08981457340056738,0.1254617499289759,0.0015607820809025185,2.80665772965264
gene_9911,7.560516412290267,7.5018362907594325,0.05868012153083413,0.31608944548577517,0.5001900054062737
gene_9912,0.007659460545176667,0.01804537146896454,-0.01038591092378787,0.17207783543843325,0.764275065562578
gene_9913,0.35069710748022337,0.501444299736078,-0.1507471922558546,0.008369785396035383,2.0772856773128896
gene_9914,6.1090667203426,6.227236468310354,-0.11816974796775348,0.05161493006508432,1.287224656764124
gene_9915,0.010122602155853333,0.01663439532812766,-0.006511793172274327,0.47630313683240366,0.3221165583067643
gene_9916,0.03437472815938333,0.07754689763358155,-0.04317216947419822,0.022422892882923366,1.6493083577516492
gene_9917,0.15570692484726667,0.22911708142539008,-0.07341015657812341,0.05643401553888932,1.2484590465873777
gene_9918,1.2945185294082202,2.8118370695488157,-1.5173185401405955,5.820294427930807e-36,35.23505504538595
gene_9919,1.1329560617899699,0.9809694625353474,0.15198659925462243,0.04446164874429428,1.3520144366601352
gene_9920,0.09710069302969,0.3132997167967163,-0.21619902376702632,2.0652129879344863e-05,4.685035152378184
gene_9921,1.6301017392454,0.7722875272840852,0.8578142119613148,2.6900053854520357e-11,10.57024685052928
gene_9922,3.1923441887756665,1.740065702397156,1.4522784863785105,1.4470254905941184e-19,18.839523818344087
gene_9923,0.033010419744083336,0.054492770623964536,-0.0214823508798812,0.22768524808649035,0.6426651067681559
gene_9924,1.09142062458296,3.865105175931021,-2.773684551348061,3.1386534853054456e-50,49.5032566287812
gene_9925,0.07580146502876667,0.07152746177622694,0.004274003252539724,0.8487643398707136,0.07121287524562378
gene_9926,0.8347750918159533,1.3320693164953759,-0.4972942246794225,4.4315242139095705e-07,6.353446873362122
gene_9927,0.33129798118692666,0.12110529063704964,0.21019269054987702,9.361224114037033e-06,5.028667357329081
gene_9928,0.060056395394263336,0.9157041299879717,-0.8556477345937084,2.3720458488113855e-21,20.624876920833344
gene_9929,0.2740487419469733,0.3246599270389078,-0.05061118509193446,0.24084826863918288,0.6182564713057509
gene_9930,0.31881647924024,1.3475095512068085,-1.0286930719665686,1.5764137711309403e-29,28.802329779908913
gene_9931,0.4430867671276233,0.5170321967017163,-0.073945429574093,0.22093437349385944,0.6557367103061892
gene_9932,0.37813192240164334,0.38818095529920565,-0.010049032897562316,0.8780061553629475,0.056502439411902396
gene_9933,4.29837861539228,5.0400842434256745,-0.7417056280333947,1.511611827259588e-11,10.820559718704295
gene_9934,0.36658383557595997,0.41828632536323407,-0.0517024897872741,0.34724618147958164,0.4593625213181074
gene_9935,1.408446816444123,1.2860603599006737,0.12238645654344937,0.2003306423000825,0.6982526165375934
gene_9936,1.7432581279208368,2.693846757473624,-0.9505886295527872,2.0341297483555294e-06,5.691621348759551
gene_9937,0.025380376970613336,0.09566956505279432,-0.07028918808218099,0.0003865509964876072,3.4127932028267054
gene_9938,0.03141037396134333,0.02958000566086525,0.0018303683004780788,0.9272416435980109,0.03280707189056335
gene_9939,0.03878546637901667,0.020202108330659573,0.018583358048357097,0.33690508215476134,0.47249243771249305
gene_9940,0.08914090957862332,0.10083334266904255,-0.01169243309041923,0.6889782786577523,0.16179446983080664
gene_9941,4.756988641572633,4.791564554637447,-0.03457591306481422,0.7487098947600593,0.12568642730832036
gene_9942,3.2079167703602,3.034312375551475,0.17360439480872492,0.3165354877503411,0.4995775928498945
gene_9943,0.012153249859663333,0.4906079518039646,-0.4784547019443013,3.840728507211748e-12,11.415586391087112
gene_9944,0.032651330794793335,0.043718911506382976,-0.011067580711589642,0.46308767870028733,0.33433677405612183
gene_9945,4.739267455665834,4.758160987275106,-0.01889353160927243,0.9135843535497784,0.03925134695416062
gene_9946,4.622299780189034,4.516407122227731,0.1058926579613031,0.23703755782615402,0.6251828359968244
gene_9947,7.755213861752166,7.200276990173121,0.554936871579045,9.93045919743147e-07,6.003030668694987
gene_9948,9.650849608571066,9.123886882192695,0.5269627263783718,1.1380396891367994e-09,8.943842591655768
gene_9949,0.0800593751664,0.29245570454583686,-0.21239632937943687,1.4092373736614152e-08,7.851015847636914
gene_9950,8.644158873815801,9.09699260684291,-0.4528337330271093,1.360556674089702e-09,8.866283362938406
gene_9951,5.831953532434,5.4050377147357445,0.42691581769825593,0.0018574726108383478,2.7310775813625243
gene_9952,3.6539297661956667,2.9462640773707376,0.7076656888249291,0.004562790664644239,2.3407694556795278
gene_9953,0.009122470866883333,0.0,0.009122470866883333,0.09663623273730913,1.0148600089101223
gene_9954,1.8484451905927934,1.8903002178235317,-0.041855027230738306,0.7449830630884402,0.1278536006622357
gene_9955,0.1812125473763233,0.1529584730564539,0.0282540743198694,0.49596232741748614,0.3045513106389716
gene_9956,0.5363758529046467,0.29894442917023406,0.23743142373441267,0.012058943694392057,1.9186907326426499
gene_9957,0.24122771316501002,0.07927578352570923,0.16195192963930077,0.001096982799008663,2.9598001822285602
gene_9958,0.02565447370846,0.0,0.02565447370846,0.04279332667242497,1.3686239509706237
gene_9959,0.03386818599711666,0.009044668341943262,0.024823517655173398,0.11374605291768378,0.9440636647878717
gene_9960,0.3741386562728833,0.3063385376392624,0.0678001186336209,0.3136304185691545,0.5035818223394135
gene_9961,3.7173664250114666,3.82154774671078,-0.10418132169931349,0.16230936523405987,0.7896564207028429
gene_9962,1.2603747867896333,1.8316032941475036,-0.5712285073578702,1.4149587367941656e-08,7.8492562249056945
gene_9963,7.126238312231599,5.793431087190639,1.33280722504096,2.8931825335523315e-32,31.538624165448535
gene_9964,2.4386606768040604,2.334926491679227,0.10373418512483346,0.2121580210947276,0.6733405441409325
gene_9965,0.38411162380341335,0.6136289504580141,-0.22951732665460078,8.536789662689114e-05,4.0687054189951954
gene_9966,0.06687275178369666,0.03452046706270213,0.03235228472099453,0.20082720025383882,0.6971774662275407
gene_9967,0.2988048145632933,0.5794986980291348,-0.2806938834658415,1.8725137970851976e-06,5.727574973641371
gene_9968,6.468142791816933,6.117727387885249,0.35041540393168447,4.291163932138171e-07,6.367424894121932
gene_9969,6.934318059990599,7.060655961859999,-0.12633790186939997,0.20685294578019847,0.6843382899631725
gene_9970,2.2204153953030334,2.199296380160929,0.02111901514210457,0.8610821801466848,0.06495539827798318
gene_9971,0.08703050315062333,0.0283108389169078,0.058719664233715524,0.052647459941405024,1.2786225771858504
gene_9972,7.199855744208765,7.279773625032199,-0.07991788082343376,0.316462025475181,0.49967839659779795
gene_9973,1.2305393621378633,1.7092209943689716,-0.47868163223110827,1.769641533379555e-05,4.752114697390607
gene_9974,6.003341031058434,5.896315474474609,0.10702555658382451,0.24024956136657466,0.6193373965678461
gene_9975,5.467675592284746,5.158757333036595,0.3089182592481512,0.050601827103849674,1.2958338016030082
gene_9976,8.610282205521333,8.415497305738086,0.1947848997832473,0.00029977460308572285,3.5232051633721113
gene_9977,7.991061665503699,9.049651829344752,-1.0585901638410533,2.6169782284373117e-22,21.582199890393696
gene_9978,4.1200843265043,5.515179532732837,-1.3950952062285369,2.2682881125921337e-21,20.6443017832174
gene_9979,0.28394225369506,0.41964881850880137,-0.13570656481374138,0.005203298943513421,2.2837212220015837
gene_9980,0.2661880633236033,0.19674333727342555,0.06944472605017774,0.1490964943388721,0.8265325678627804
gene_9981,4.998655469061734,5.437127266804787,-0.43847179774305367,0.002600226399938705,2.584988836658626
gene_9982,7.602322975178334,8.102609156487802,-0.5002861813094679,0.0007122747525758138,3.147352449466093
gene_9983,9.186134416746501,9.035731552132482,0.1504028646140192,0.014369938697130154,1.8425450845835813
gene_9984,8.346881574993,8.456428949810924,-0.10954737481792343,0.2077637077697657,0.6824303128513141
gene_9985,0.010005887688116666,0.00606986146477305,0.003936026223343616,0.6891140034064998,0.16170892474736562
gene_9986,8.477478427507668,8.555267573694966,-0.07778914618729793,0.22437480859704625,0.6490259045524005
gene_9987,2.4829941888667864,0.1501811786975603,2.332813010169226,5.216854605893694e-25,24.282591266926843
gene_9988,0.9324882619508401,0.944648696566078,-0.012160434615237858,0.9328528059786536,0.030186877790855698
gene_9989,5.429846440537901,5.033743578377801,0.3961028621600997,0.000524761998585929,3.280037622569124
gene_9990,1.9692778014231866,2.6094900584493548,-0.6402122570261681,7.220974067578209e-05,4.1414042146684995
gene_9991,5.142237206763737,2.8017001359870424,2.340537070776695,2.249937070932436e-20,19.64782962861263
gene_9992,1.7361599968121235,2.7383261670513046,-1.002166170239181,1.5464347133563719e-16,15.81066841011122
gene_9993,2.3125506197488335,1.8698050147325602,0.44274560501627325,6.987671366673461e-06,5.155667528273596
gene_9994,1.6961272537702368,2.2171440994824754,-0.5210168457122386,1.6410181999440732e-06,5.784886602315919
gene_9995,2.4937892233844003,2.459608022843475,0.03418120054092544,0.7431902504665799,0.12889999626460072
gene_9996,0.046526919716246666,0.04207011898714894,0.0044568007290977235,0.7984937778726899,0.09772846367839093
gene_9997,2.09970898565678,2.2818283904931556,-0.18211940483637568,0.23911717423060136,0.6213892302174719
gene_9998,0.15106341467163667,0.05660768465232624,0.09445573001931043,0.0006878027289102444,3.162536105413817
gene_9999,6.954733056505232,6.721516971004965,0.23321608550026696,0.00943226218069923,2.02538413602488
gene_10000,3.2580278969816465,3.754180798387532,-0.4961529014058854,0.00023928822864125653,3.62107866520557
gene_10001,7.339461343740833,7.281877704579006,0.05758363916182674,0.6628527842732317,0.17858291515035754
gene_10002,7.900496757456434,7.0419237770604255,0.8585729803960085,1.7281489822768857e-35,34.76241882007952
gene_10003,7.489146318758634,6.14504214225227,1.344104176506364,3.3992922010928605e-22,21.46861150212247
gene_10004,7.508378357640334,7.1486818987487215,0.3596964588916123,3.1463223390226605e-09,8.50219678619854
gene_10005,2.7234602740578233,2.4987169753752623,0.22474329868256104,0.2248573690878387,0.6480928750440358
gene_10006,4.809292384718,4.1235089742777316,0.6857834104402682,7.557808282478918e-13,12.121604128946858
gene_10007,3.63328200643553,4.511835477135476,-0.8785534706999458,1.8567149419409086e-07,6.731254767582206
gene_10008,0.25593482441803667,2.112985215493064,-1.8570503910750273,3.214029127542469e-53,52.492950191706576
gene_10009,0.53286378789201,0.48190889652272334,0.050954891369286714,0.36015183005613494,0.44351437408106714
gene_10010,0.4014868295728967,1.5888455385013334,-1.1873587089284365,9.678793439976988e-20,19.014178778540764
gene_10011,3.75150603651195,4.623034044079221,-0.8715280075672709,9.374870746770268e-14,13.028034711264393
gene_10012,5.101746382081666,4.497631690179929,0.6041146919017368,6.700745614710223e-06,5.173876869189094
gene_10013,1.0022742503611533,0.7150613524184326,0.28721289794272065,0.02884226392565412,1.539970653389839
gene_10014,5.1299582084644335,5.27175848435837,-0.14180027589393607,0.032556126616233604,1.4873672711434562
gene_10015,6.133739655211899,5.42066519201234,0.7130744631995594,4.8013682326290135e-15,14.31863498528969
gene_10016,5.855288273847166,5.620676628916667,0.23461164493049935,0.014471504585847344,1.8394863134309616
gene_10017,2.5403335243908933,2.2297927112587232,0.3105408131321701,1.4539799704519417e-05,4.837441576133179
gene_10018,0.9087562019084866,0.8077132809084965,0.10104292099999013,0.21316945706244556,0.6712750209375583
gene_10019,9.246325682642334,9.44270478664624,-0.19637910400390624,0.00242801290833176,2.6147490086996004
gene_10020,5.253341737528401,4.494571012707802,0.7587707248205993,1.357785954255389e-12,11.86716868823854
gene_10021,1.63049668579105,2.0469406559371848,-0.4164439701461349,0.00020654277304605045,3.6849899964324013
gene_10022,5.820197937348733,5.938156054777872,-0.11795811742913909,0.08967915687144881,1.0473084834616848
gene_10023,3.401778342267693,3.3704457225529927,0.03133261971470036,0.7574880693324845,0.12062420304198965
gene_10024,0.040174361486136664,0.11732721055351772,-0.07715284906738105,5.766774440739571e-05,4.23906703507391
gene_10025,5.652881264608366,6.045098106620071,-0.39221684201170515,1.3045115764544258e-09,8.88455206254462
gene_10026,0.26313803769965,0.03964608524392199,0.223491952455728,6.981062888483901e-06,5.1560784496603445
gene_10027,0.24738977888893,0.5431388476039717,-0.2957490687150417,0.00019197325764032087,3.716759265401336
gene_10028,1.358158566291,2.42994296217905,-1.0717843958880497,6.02660154316695e-10,9.219927521544264
gene_10029,6.923314747644566,6.727595542163406,0.1957192054811605,0.010585172360833537,1.9753020658685225
gene_10030,1.757769765958057,1.973608231415865,-0.21583846545780805,0.2074330580498358,0.6831220300851032
gene_10031,2.1709401255763265,1.7875682026569928,0.38337192291933375,0.0032390028324840283,2.489588672202344
gene_10032,0.6859996449269533,0.9675970423662764,-0.2815973974393231,2.78616649844741e-05,4.554992934144523
gene_10033,0.67072598583114,0.8506855358669433,-0.17995955003580333,0.02029966743772877,1.6925110769213856
gene_10034,5.873536634661127,2.8567058345790994,3.0168308000820274,2.6275689810788475e-31,30.58044587369795
gene_10035,3.1993997498738533,5.023199830621084,-1.8238000807472305,1.0541139270759254e-17,16.977112448680806
gene_10036,7.7150451251842,7.944815895923405,-0.22977077073920515,0.005492034634235934,2.260266732649754
gene_10037,6.8771909031317335,7.021844660755107,-0.14465375762337374,0.11626913533181607,0.9345355572756172
gene_10038,3.3237448578495563,3.5343389275770574,-0.21059406972750105,0.04112861219495609,1.385855944666394
gene_10039,6.735756356372501,6.916940122733759,-0.18118376636125788,0.0005845950224557861,3.2331448867705572
gene_10040,0.60588094138162,1.121626611351631,-0.5157456699700111,5.810283300021616e-05,4.2358026915964935
gene_10041,4.772367373280867,4.125525916125496,0.6468414571553707,5.015662316273284e-07,6.299671710438074
gene_10042,4.934777761012441,5.629099367533688,-0.694321606521247,2.2244159779651747e-11,10.652783994049559
gene_10043,5.938559146030499,6.0599577648534035,-0.12139861882290415,0.2553528242173765,0.592859334459158
gene_10044,1.8306691107885467,2.121168154842135,-0.2904990440535884,0.0018467200415851392,2.733598937591824
gene_10045,3.201111926068267,3.9616338875428867,-0.7605219614746197,1.6368546465009037e-10,9.785989884439811
gene_10046,0.2969742258541933,0.5837295609250283,-0.28675533507083495,0.0006215254524006182,3.206541081646953
gene_10047,5.131984200921701,4.983665406224944,0.14831879469675702,0.4600817839533988,0.33716496144316255
gene_10048,6.452298619785781,8.563922314751487,-2.111623694965706,8.770892772452016e-36,35.05695619837673
gene_10049,0.7254660209269133,1.1141771764269646,-0.3887111555000513,8.731489805313994e-06,5.058911648731358
gene_10050,4.09647091055581,1.823035192094581,2.2734357184612293,6.638725731422912e-56,55.17791527318017
gene_10051,7.1393639991821995,6.934620010308369,0.2047439888738305,0.008134193844189858,2.0896854822315425
gene_10052,0.7555932615732733,1.4376067273887516,-0.6820134658154783,7.56983457453216e-20,19.120913611140992
gene_10053,8.8252071061151,9.171244435809148,-0.3460373296940489,6.196011515569805e-20,19.207887783755993
gene_10054,0.2238938360066433,0.23067444343985102,-0.006780607433207714,0.8605376034612021,0.06523014727845138
gene_10055,7.844569594937366,7.846675601596952,-0.002106006659586157,0.9822587322319112,0.0077741016423698425
gene_10056,2.0556915070545894,2.4843865099696454,-0.428695002915056,9.16394728129178e-05,4.037917417901445
gene_10057,8.006160984165167,7.598702872783972,0.40745811138119503,5.128190528864128e-14,13.290035847744859
gene_10058,8.5070122571456,8.526029769826026,-0.019017512680425952,0.7952229928125146,0.09951107138333333
gene_10059,2.64953924760617,3.2537030372236093,-0.6041637896174392,0.0019994737220283857,2.699084299183903
gene_10060,1.0852338988070336,0.5978149643786312,0.48741893442840234,5.282284807616814e-06,5.2771781864229625
gene_10061,0.6282755306117368,0.6278727822749788,0.0004027483367580187,0.9961201697746804,0.001688266072364904
gene_10062,6.594074410205766,6.310218163847163,0.28385624635860296,0.0020303753213978914,2.692423673936256
gene_10063,4.5938011512428325,5.702488938717376,-1.108687787474543,1.4765079390049752e-17,16.830764213543613
gene_10064,3.489463772789633,3.6022377990055316,-0.11277402621589872,0.5357602031708936,0.2710295493787658
gene_10065,3.7047468634688268,4.3352814512154465,-0.6305345877466197,1.7305874245391037e-05,4.761806456447357
gene_10066,6.1539064005668,5.709032957333901,0.44487344323289957,0.0022615319262690213,2.645597276896796
gene_10067,2.468510181265533,2.7800205629864183,-0.3115103817208853,6.0824088067331896e-05,4.215924393704905
gene_10068,6.486542297170496,3.3708918358677304,3.115650461302766,5.724503720729201e-28,27.242262158017095
gene_10069,0.15327367388813667,0.45896526696039003,-0.30569159307225335,0.00011154315232293866,3.9525570860672294
gene_10070,6.1366858463427,6.128622148303971,0.008063698038728973,0.9241472000877945,0.03425884794192004
gene_10071,6.881193169528767,7.029964324200354,-0.14877115467158752,0.1616570697813444,0.7914052975486412
gene_10072,8.1888522336856,8.059817791202978,0.12903444248262197,0.12528967165179145,0.9020847289221604
gene_10073,0.011125167292959998,0.006853952470588653,0.004271214822371345,0.5754073518844117,0.24002459350159466
gene_10074,3.83666196694828,5.475580755342518,-1.6389187883942382,1.887152506699283e-25,24.724193001720792
gene_10075,5.409874580357567,5.332743288040497,0.07713129231706972,0.11713047358461832,0.9313301007611364
gene_10076,0.013147281847933333,0.16057584344387235,-0.147428561595939,1.724742623930339e-08,7.763275703690081
gene_10077,1.85050000533289,1.081870992419383,0.7686290129135069,6.836714587733219e-15,14.165152550209633
gene_10078,2.720882542360077,2.245693822469837,0.47518871989024003,0.0011794500772807153,2.928320436821922
gene_10079,1.9036523385880735,1.8708826368534894,0.032769701734584045,0.8570143213963921,0.06701192060718943
gene_10080,7.181534097083601,6.757731953196666,0.4238021438869346,1.0660601440820863e-13,12.97221829295847
gene_10081,0.05621087698543666,0.03607151791995744,0.020139359065479222,0.27916703064021864,0.5541358727841451
gene_10082,0.06541104692168,0.18014682912625532,-0.11473578220457532,0.0285469692373339,1.5444399929652632
gene_10083,0.012640306489546666,0.015622658800730497,-0.002982352311183831,0.764657047124401,0.11653330463357996
gene_10084,2.76339952742301,3.9025170222534182,-1.1391174948304084,1.4426356568750986e-15,14.840843337782497
gene_10085,3.4045165254737833,3.7773541198296026,-0.3728375943558193,0.012782199814384948,1.893394397739856
gene_10086,5.776483564459833,6.263273006442411,-0.48678944198257756,1.3640256769400335e-06,5.865177454277481
gene_10087,0.11460936935807667,0.18926788403148226,-0.07465851467340559,0.08038651046580698,1.0948168234130284
gene_10088,4.750101772594567,5.372537390880001,-0.6224356182854338,6.609666079191103e-14,13.179820480548829
gene_10089,6.082548546233067,6.235617996300923,-0.15306945006785622,0.16232734363006365,0.7896083182056656
gene_10090,1.6324670440090634,1.6499952148202057,-0.01752817081114233,0.9237245391845816,0.03445751898307676
gene_10091,6.895738974265834,6.786571047940213,0.10916792632562089,0.12159424485735794,0.9150869800455281
gene_10092,4.6554430808105,5.0708760603437595,-0.41543297953325986,0.002414607758471677,2.617153408252723
gene_10093,5.190847705416333,5.353219374323758,-0.16237166890742483,0.03374349988289166,1.4718098742958527
gene_10094,0.56348262669108,0.6323493181522696,-0.06886669146118962,0.3583227767846586,0.44572558503093385
gene_10095,6.92257992911,6.590549259719858,0.33203066939014203,2.758657933491737e-07,6.559302147584237
gene_10096,5.4336204113191995,5.869236615815603,-0.43561620449640337,3.7886563083851637e-05,4.421514790381349
gene_10097,0.029627585225556665,0.10567989541733333,-0.07605231019177666,0.0003740764099966603,3.4270396784131476
gene_10098,0.09944260470013333,0.20753964414172338,-0.10809703944159005,0.008838544396144631,2.0536192522690615
gene_10099,8.224771104097933,7.532979397543689,0.6917917065542438,9.951247265919735e-12,11.002122482394125
gene_10100,0.00821164269863,0.029396394608439715,-0.021184751909809715,0.022983165975718155,1.6385901466191095
gene_10101,6.4038472487928,6.4556417981502126,-0.05179454935741212,0.6386942882877187,0.1947069676313019
gene_10102,0.8084899312791667,0.9428147039765885,-0.13432477269742182,0.04959807919398799,1.304535142292156
gene_10103,3.6656876172134463,3.30923874010739,0.3564488771060561,0.0004377873930618184,3.35873674894104
gene_10104,5.359028432769666,6.824110429915107,-1.4650819971454414,7.1656691413973e-32,31.144743248274665
gene_10105,3.1359617181003,3.6051049694390067,-0.4691432513387066,2.162033174411022e-09,8.665137646482101
gene_10106,0.18155457934866334,1.2665986007357801,-1.0850440213871169,1.105325831439549e-16,15.956509680406683
gene_10107,1.7462638188303898,1.6518299919423687,0.09443382688802116,0.5803066061928286,0.23634248541210018
gene_10108,3.6676664104512504,2.862307598278503,0.8053588121727473,7.331902309978055e-07,6.13478333019647
gene_10109,13.322998975240335,12.886049790004964,0.4369491852353704,5.183147455523909e-14,13.285406435727433
gene_10110,0.6782838962834633,0.46396783202547515,0.21431606425798816,0.047766100566244044,1.3208802113372506
gene_10111,2.7702586481093534,3.549115372710078,-0.7788567246007245,1.6187172856354507e-09,8.790828995601126
gene_10112,3.6449202151453663,4.0184965127118435,-0.37357629756647714,3.249180307330672e-07,6.488226187606701
gene_10113,0.03447888207383333,0.05927474934783688,-0.024795867274003548,0.24637046986406808,0.6084113482269612
gene_10114,4.8836745233607335,5.104243075958511,-0.2205685525977774,0.0017878765632788412,2.7476624686147044
gene_10115,5.229707911362783,5.802680457131986,-0.5729725457692032,1.0218357990091722e-05,4.990618886308487
gene_10116,10.604155520842069,10.99501159958596,-0.39085607874389083,9.122904128725548e-08,7.039866889049857
gene_10117,5.562950008986666,5.559788898730425,0.0031611102562409954,0.9624851073225256,0.016605981671603362
gene_10118,5.293502880688633,4.861033742897659,0.4324691377909744,3.0695313301318707e-06,5.512927929498557
gene_10119,7.079163790356467,6.1280524321070216,0.9511113582494453,2.7731956169354625e-24,23.557019494879672
gene_10120,0.08363633829970334,0.037253444059645396,0.04638289424005794,0.21264949500867977,0.6723356442934998
gene_10121,0.0,0.0,0.0,,
gene_10122,10.8299854938479,10.906279878103971,-0.07629438425607127,0.18239709683379082,0.7389820785026617
gene_10123,6.109571378022533,5.754064369711417,0.3555070083111165,0.001274927113214489,2.894514642864193
gene_10124,2.1761088521998766,2.939352566793582,-0.7632437145937052,3.650250354072138e-11,10.437677348238482
gene_10125,7.592054079707402,7.565938850053831,0.026115229653570715,0.8001253263020401,0.0968419826848936
